model,tolerance,point_id,time,rewards,result
FIL8,1.0E-8,0,2.07448452E8,7.49983524693751;0.775182646544494;0.998635050348497;0.984446781871699;0.940108302572463;0.920532075209289;0.927994795958223;0.963787803586206;0.989147790846636,13.55564280216026
FIL8,1.0E-8,1,2.02393881E8,7.81455059993254;0.989395282149466;0.999622192772118;0.989807948109225;0.983856768124366;0.972775072282707;0.959544276832655;0.940261251859477;0.979287807802527,16.051045900674975
FIL8,1.0E-8,2,1.72713852E8,7.84155562535951;0.983309981824875;0.99981844446551;0.991811118230112;0.947076555107156;0.982396692810728;0.956274660516155;0.987173512533633;0.993694659871338,16.282928736988282
FIL8,1.0E-8,3,2.30636329E8,7.67486819043603;0.987725496886991;0.999689677123592;0.971095705414616;0.99009730140271;0.836392792379958;0.911058554321415;0.986288314457561;0.992520348449183,14.830624149239878
FIL8,1.0E-8,4,1.93994249E8,7.66513568718628;0.946908915825908;0.999694176661363;0.990061473629521;0.963527629421066;0.961843390946406;0.845211441102431;0.980738024995007;0.977150634604557,14.76525440279534
FIL8,1.0E-8,5,1.8240486E8,7.84526277756034;0.98817537110933;0.99973146219819;0.992155957137683;0.981317098206384;0.962782044952565;0.953217296001402;0.989866539215606;0.978017008739187,16.296207011651777
FIL8,1.0E-8,6,1.80069006E8,7.88430764178379;0.988445257345541;0.999474627887986;0.980501647942534;0.988965553263546;0.987363002531828;0.96078426719609;0.985389993832361;0.993383291783925,16.65153690646399
FIL8,1.0E-8,7,2.17609362E8,7.50028143527372;0.958666347668755;0.999260154747923;0.922208509151321;0.965722735561333;0.966223389708645;0.906625916403599;0.963023531340027;0.818550850692137,13.473761708468686
FIL8,1.0E-8,8,2.03518004E8,7.76471770402831;0.986404938543606;0.999253016135447;0.988722222909728;0.984215160870689;0.972652535665524;0.859686106036639;0.990347636591015;0.98343608727567,15.584977538073229
FIL8,1.0E-8,9,2.09605106E8,7.79480361179278;0.980026351132635;0.999545372831988;0.993252753207006;0.980511905323007;0.981227077955181;0.959456020730476;0.92955978140804;0.97122434920441,15.889944424493342
FIL8,1.0E-8,10,1.83559134E8,7.84007005676873;0.98733958191217;0.999673553746607;0.992141441578069;0.989202615149624;0.965295397976113;0.963761703807791;0.955111124584697;0.9875446380136,16.265805975127126
FIL8,1.0E-8,11,1.93637556E8,7.82533152935556;0.98829376741939;0.999695264128636;0.969457258695008;0.986275590837564;0.956413829119188;0.959317493725099;0.989754559713657;0.976123765717038,16.132278106306075
FIL8,1.0E-8,12,2.05559175E8,7.60889388659149;0.979431335609781;0.999772426728486;0.982155178942934;0.927310064822768;0.947105225684979;0.835895867269156;0.987431126075292;0.949792661458121,14.291345356217606
FIL8,1.0E-8,13,2.04299087E8,7.84854553263846;0.969528052099898;0.999743329377918;0.991547392254991;0.985647770599767;0.985617153358127;0.95511697597053;0.974549239410556;0.986795619566677,16.34341529737787
FIL8,1.0E-8,14,1.96487685E8,7.62346381862935;0.981228912698101;0.999714943625503;0.980573161184801;0.985882867971293;0.880716062458077;0.927325151154562;0.975842624396304;0.892180095140665,14.409634932861584
FIL8,1.0E-8,15,1.94426603E8,7.77959759667136;0.989790609279729;0.999825500606683;0.990800361057305;0.976709205025097;0.947787056531391;0.906631157946552;0.990156263162551;0.977897443062052,15.714316009477997
FIL8,1.0E-8,16,1.9113331E8,7.82880237878589;0.989006819469006;0.999757888858796;0.991444432507716;0.960260647479965;0.977055553499192;0.951155636245525;0.96912181067619;0.99099959004949,16.1686337157766
FIL8,1.0E-8,17,2.03938981E8,7.82056821829398;0.988083997799123;0.999585600860661;0.993435745195369;0.990188008011184;0.982949754414271;0.938044039482099;0.941014602121187;0.987266470410104,16.09684310092392
FIL8,1.0E-8,18,1.79909149E8,7.86323359618024;0.990027803336529;0.998187697480101;0.991160539151973;0.988554587221802;0.985287354735767;0.929683957248699;0.988423614153557;0.991908042851775,16.45235994592033
FIL8,1.0E-8,19,2.88033724E8,6.57925574521097;0.988373309888979;0.943596201950455;0.992220710206181;0.974372153843826;0.955904332823841;0.865940805289247;0.337786590182648;0.521061641025786,7.7170915124506925
FIL8,1.0E-8,20,1.81493501E8,7.82779083867908;0.985000000193633;0.999663217918971;0.986005521221275;0.988402884583203;0.982436281843289;0.910731024417786;0.986708063072836;0.988843845428135,16.14121355158962
FIL8,1.0E-8,21,1.90111587E8,7.80048228936193;0.982382036226487;0.999780538901928;0.990634801071337;0.987897888111948;0.982256471123191;0.901768271703956;0.968121046405182;0.987641235817876,15.90816785574466
FIL8,1.0E-8,22,1.77809383E8,7.88402924986231;0.990210980868196;0.999794154059862;0.992497072589032;0.984899833807269;0.980774515247806;0.953602303493405;0.990055767469082;0.992194622327652,16.638476166592355
FIL8,1.0E-8,23,1.94286088E8,7.75203359598939;0.977023570651889;0.999365794360732;0.98813753362641;0.897594455594981;0.980306492017733;0.932385927685003;0.99007550140919;0.987144320643447,15.525642644639014
FIL8,1.0E-8,24,1.78548368E8,7.82052179256441;0.980213608392989;0.999764401396266;0.98648390693604;0.985363528282922;0.930042507393046;0.955178738015157;0.990036051989634;0.993439050158353,16.082711555915296
FIL8,1.0E-8,25,2.44874461E8,7.21513738380787;0.977076959721708;0.998726558661317;0.856246903821511;0.983489491773728;0.64533957029756;0.777416179505646;0.987183918677161;0.98965780134923,11.301306577299082
FIL8,1.0E-8,26,2.33911418E8,7.68133348654855;0.989563429931357;0.999733356031986;0.990026458562452;0.981420277100846;0.947001804680577;0.821508433939777;0.978239728703599;0.973839997597966,14.872243002692974
FIL8,1.0E-8,27,2.12396071E8,7.61462487822273;0.973590468696504;0.999357946316517;0.957152163235373;0.957738183913343;0.862741627156066;0.940082676886277;0.934705075630183;0.989256736388489,14.376383734455029
FIL8,1.0E-8,28,1.97177178E8,7.67811889595145;0.988833265230183;0.999486914558673;0.991934680133814;0.976950669279446;0.96280184827148;0.807756293704794;0.978073434671857;0.972281790101142,14.848530507845565
FIL8,1.0E-8,29,1.99219485E8,7.82939438694596;0.988519404365394;0.999378824911324;0.949955743385407;0.969711918937206;0.979652875393361;0.957983621107168;0.990499544958029;0.993692453888093,16.186756866361904
FIL8,1.0E-8,30,2.34592946E8,7.23541624155369;0.976150587546301;0.999449419705584;0.949594170408151;0.888063473187926;0.862820426875187;0.709821423863158;0.918034916457524;0.931481823509848,11.412146185200525
FIL8,1.0E-8,31,2.58294531E8,6.03635940043773;0.905179883031036;0.999629617523002;0.540550664076036;0.968459057016444;0.280841600860561;0.378581636896136;0.98115375443435;0.981963186600159,4.733923686085312
FIL8,1.0E-8,32,2.50594061E8,5.57986392561138;0.980647489323556;0.999767211755733;0.992414984535369;0.988967465191947;0.970387076437309;0.207576241596107;0.290176544055647;0.149926912715751,3.350640291841219
FIL8,1.0E-8,33,2.53188191E8,7.39079975251313;0.83220429785345;0.999263108251262;0.956887438708046;0.944413195654979;0.781271864586911;0.896532956821352;0.98661395083155;0.993612939805535,12.64775501630258
FIL8,1.0E-8,34,1.93849751E8,7.71006713306182;0.964864688509818;0.997983080171901;0.975531191408915;0.872376962077408;0.985474497616489;0.938450627212463;0.986551611250045;0.988834474814814,15.197469598742316
FIL8,1.0E-8,35,1.8891294E8,7.81523660560368;0.989647060620674;0.999693672163023;0.972038705032529;0.975008782870192;0.973818857771865;0.924628528529871;0.988737297239205;0.991663701376302,16.04084125653459
FIL8,1.0E-8,36,2.30174393E8,7.05496930948405;0.981751170030582;0.998232756326081;0.990986264624132;0.989627501015647;0.774833700002535;0.512789820599246;0.980663952289132;0.826084144596692,10.11106776496611
FIL8,1.0E-8,37,2.37883964E8,7.41013302274239;0.986517942522354;0.999723325350624;0.942053011720661;0.988078695554093;0.746537999636878;0.816123162883505;0.961829058342062;0.969269826732201,12.707040534404914
FIL8,1.0E-8,38,1.91076421E8,7.79477817212694;0.986430852143927;0.999797387103898;0.990476237380657;0.974205270671342;0.975396015380172;0.909402137111725;0.972728548433533;0.986341723901676,15.859095662997918
FIL8,1.0E-8,39,1.75852977E8,7.8789924559765;0.990405446727502;0.999763845198437;0.975859606231376;0.987828444440407;0.986515957387726;0.96475971225827;0.984809792357717;0.989049651375068,16.606867487249495
FIL8,1.0E-8,40,1.75655003E8,7.89497304833432;0.988304642747655;0.999825108238013;0.990754762903633;0.987794703249368;0.986090360019787;0.962253009534453;0.98751178172397;0.992438679917427,16.74040902292122
FIL8,1.0E-8,41,1.74809636E8,7.80628024123775;0.972339195777655;0.999696073544635;0.982705154517607;0.932486702137638;0.978056807844749;0.965092158283628;0.983404533040996;0.992499616090877,15.993802825806712
FIL8,1.0E-8,42,1.82742211E8,7.75752880691006;0.977414366204878;0.999693584451867;0.985432628749222;0.894313092196009;0.987586809606239;0.954859102231548;0.968752937946641;0.989476285523626,15.589806114127121
FIL8,1.0E-8,43,1.89714504E8,7.8734147126326;0.989962219648915;0.999624822218844;0.993768034045559;0.989399512523623;0.987865707037406;0.957104741574032;0.965174537750152;0.990515137834069,16.554725591944727
FIL8,1.0E-8,44,1.96921747E8,7.79999814155204;0.9890106060864;0.999590861121372;0.982847184443973;0.979167573884795;0.940924077683809;0.945586218932003;0.987710334377704;0.975161285022013,15.902598005960671
FIL8,1.0E-8,45,1.9944761E8,7.62563151643761;0.980599865073312;0.999201433119114;0.991222231689305;0.986736747088929;0.946007802489162;0.788546992354672;0.98692021961035;0.946396225012757,14.406892567117518
FIL8,1.0E-8,46,1.99383325E8,7.80719156959915;0.989404319931659;0.999671892983471;0.984572688170492;0.989810748374728;0.968030332893547;0.900178050531737;0.986771503531825;0.988752033181651,15.955834522378643
FIL8,1.0E-8,47,1.85192981E8,7.84041886369116;0.985928640584204;0.999800135335308;0.981592725759418;0.964676011058324;0.980687092463189;0.956547244596841;0.982089847018619;0.989097166875261,16.27184191191857
FIL8,1.0E-8,48,2.0188757E8,7.75009914067182;0.913636665732742;0.999693026636644;0.992978968578299;0.982554161229283;0.975192010675705;0.906931287203515;0.989529991650974;0.989583028964692,15.504651309547379
FIL8,1.0E-8,49,1.67013594E8,7.86047005103002;0.986674115225212;0.999785359326665;0.985730916409731;0.98443875940091;0.963091807250534;0.958444354999239;0.989861448389679;0.992443290028085,16.434313837351446
FIL8,1.0E-10,0,2.35232945E8,7.49983524732256;0.775182646515819;0.998635050374757;0.984446781914631;0.940108302916182;0.920532075211751;0.927994795954938;0.963787803586618;0.989147790847855,13.55564545473753
FIL8,1.0E-10,1,2.06944417E8,7.81455153656092;0.989395282439424;0.999622734819947;0.98980794897001;0.983856768223265;0.972775073800715;0.959544276786069;0.94026146332021;0.979287988201276,16.05104607510023
FIL8,1.0E-10,2,1.90574662E8,7.84155563024497;0.98330998095331;0.999818444512177;0.991811119022872;0.947076555371845;0.982396695042947;0.956274661361051;0.987173512381451;0.993694661599296,16.28292908161808
FIL8,1.0E-10,3,2.12681085E8,7.67486818038678;0.987725496882577;0.999689677120967;0.97109570166678;0.990097301397424;0.836392792642392;0.911058547633279;0.9862883144512;0.992520348592153,14.830624077020902
FIL8,1.0E-10,4,2.25705777E8,7.6651357016056;0.946908915825752;0.999694176661415;0.990061473627584;0.963527629421483;0.961843389981764;0.845211441235984;0.980738025005407;0.977150649846169,14.765254646038537
FIL8,1.0E-10,5,1.94591581E8,7.84526275750359;0.988175370807771;0.999731461994328;0.992155944750932;0.981317098956092;0.962782029826703;0.953217297333559;0.989866538856266;0.978017014977931,16.29620690688277
FIL8,1.0E-10,6,1.72508484E8,7.88430766316506;0.988445257706376;0.999474630558064;0.980501647495069;0.988965547703348;0.987363006846205;0.960784280480626;0.985389998305135;0.993383294070234,16.651536915827755
FIL8,1.0E-10,7,2.55056988E8,7.50028184211593;0.958666347446815;0.999260154352478;0.922208509268921;0.965722736431036;0.966223389907785;0.906625896622526;0.963023964347682;0.818550843738748,13.473764239879584
FIL8,1.0E-10,8,2.02966183E8,7.76471770160275;0.98640493854042;0.999253016134125;0.988722222900416;0.984215160866451;0.972652533954568;0.859686106055826;0.99034763659549;0.983436086555482,15.584977353893938
FIL8,1.0E-10,9,2.0138638E8,7.79480355135735;0.980026351112692;0.9995453260584;0.993252753144818;0.980511905320453;0.98122707859941;0.959456020127625;0.929559772474863;0.971224344519104,15.889944215037204
FIL8,1.0E-10,10,2.09594297E8,7.84007003974226;0.987339581893801;0.999673553265781;0.992141441646281;0.989202615167126;0.965295397775433;0.96376170415995;0.955111124558555;0.987544621275342,16.265805858715666
FIL8,1.0E-10,11,2.01143465E8,7.82533157604338;0.988293767461373;0.99969526412855;0.969457244678376;0.98627562091869;0.956413821050544;0.959317529066449;0.989754559704269;0.976123769035115,16.13227978883317
FIL8,1.0E-10,12,2.09861675E8,7.60889388590269;0.979431335610439;0.999772426737254;0.982155178944855;0.927310064823591;0.94710522596042;0.835895867613242;0.987431126048023;0.949792660164863,14.291345323381375
FIL8,1.0E-10,13,2.01247571E8,7.84854553321078;0.96952805215588;0.999743329707381;0.991547392241037;0.985647770601344;0.985617153374004;0.955116976058214;0.974549237490871;0.98679562158211,16.3434153038781
FIL8,1.0E-10,14,2.247216E8,7.62346411570434;0.981228912808273;0.999714943733135;0.980573112532465;0.985882867770789;0.880716064542728;0.927325179213037;0.975842960212487;0.8921800748914,14.409636096754834
FIL8,1.0E-10,15,2.04539727E8,7.77959759567463;0.989790609323669;0.999825500601876;0.990800361533928;0.976709205027047;0.947787057000455;0.906631159466536;0.990156263229714;0.977897439491377,15.714315950503353
FIL8,1.0E-10,16,1.98404838E8,7.82880238778011;0.989006819464731;0.999757898274463;0.991444432417514;0.960260647478529;0.977055553444122;0.951155636122034;0.969121797636023;0.990999602942725,16.168633761872943
FIL8,1.0E-10,17,2.19499776E8,7.82056821472206;0.988083997808741;0.999585611682068;0.993435745194869;0.990188008019389;0.982949753515614;0.938044039186126;0.941014607871602;0.98726645144365,16.096843045824496
FIL8,1.0E-10,18,1.8838615E8,7.86323360513347;0.990027796558496;0.998187699730102;0.991160539165818;0.988554587209221;0.985287360799508;0.929683960015761;0.988423613781455;0.991908047873086,16.45236026354909
FIL9,0.01,0,7.50751928E8,1.00231622295557;0.974984380406042;0.945167113152742;0.968928705002446;8.283724570525;0.987232817390886;0.969141455791111;0.921171149394376;0.867738932909339;0.647043793522476,12.390540539571512
FIL9,0.01,1,2.72014973E8,1.00108223397226;0.987900918059363;0.973423912860249;0.989840909401277;7.94579635328286;0.993856145972567;0.982876337306434;0.849315139397986;0.757452638308094;0.410048118004714,10.04821232941489
FIL9,0.01,2,2.79047568E8,0.9980864649257;0.982355342157792;0.931496235945943;0.975436529823182;8.65050151247205;0.993041845498767;0.887015702972036;0.996094480225986;0.945409849412801;0.941565061509814,15.425588351796423
FIL9,0.01,3,2.76877828E8,0.999716611868373;0.989450721749785;0.989432744220638;0.989658324956592;8.88499309188659;0.993180710557336;0.987160661634668;0.992768628102589;0.98286663240606;0.960758056390524,17.470190270349573
FIL9,0.01,4,2.705791E8,0.999921920316354;0.987211882720296;0.99012735679075;0.990340243757223;8.90340872792817;0.993668705123645;0.992553164935338;0.997505360238135;0.988607339653602;0.963472754392921,17.551059489672507
FIL9,0.01,5,2.69846941E8,0.628075613248026;0.708908042726783;0.796947482141284;0.55088610897881;5.52611979421225;0.679249589963294;0.450029242054853;0.722340902675531;0.532409770458424;0.457273041965305,0.6897388804713503
FIL9,0.01,6,2.80710997E8,1.01054760852115;0.999405870188118;0.988068947425232;0.993341373196287;8.82673853048098;0.987033181347527;0.998210361046022;1.00682348117465;0.939548827507453;0.903758880074565,16.85116445021562
FIL9,0.01,7,2.84417871E8,1.01282883593401;0.986819042613518;0.984086872659282;0.961308350823613;8.44222338544803;0.989963314651966;0.902344954074335;1.0004905842969;0.78921395512482;0.815167475269603,13.403113515886268
FIL9,0.01,8,2.84214778E8,0.949874081114465;0.990196351888979;0.984305228547066;0.778776112702005;8.47299581516106;0.914469713943387;0.984452835402292;0.996702896155887;0.937541828782415;0.936676766624521,14.111035221593328
FIL9,0.01,9,2.74053868E8,1.00177771494369;0.991831368707581;0.986361376311638;0.989433659787763;8.87728928750381;0.992151378592409;0.991140273169505;0.979921562191147;0.984780828305998;0.959891125494014,17.35579410427336
FIL9,0.01,10,2.77123589E8,0.99987629024183;0.989620998375761;0.769397312060785;0.987781143032367;8.02558083959115;0.993971042959984;0.518873585404895;1.00075878642408;0.805382484903956;0.959919196187502,10.909334482123487
